"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@vichugosuarez Hi Victor. Please visit the Facebook Business Page for assistance with Ads Manager support. You can… https://t.co/GlUd2UATGl",FALSE,0,"vichugosuarez",2020-03-10 17:04:57,TRUE,"1235742421004079104","1237424213415186432","1302569954","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@hannahrose2194 Hi Hannah. You can reach out to the Facebook Business Page regarding what you're experiencing with… https://t.co/Ky2AbLoNy9",FALSE,0,"hannahrose2194",2020-03-10 17:00:43,TRUE,"1237344970698358784","1237423150154911744","46846892","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@shubhamraj963 Hi Shubham. Thank you for reaching out about your log in issues. You can find troubleshooting tips a… https://t.co/rPwA9Ap7JJ",FALSE,1,"shubhamraj963",2020-03-10 16:59:24,TRUE,"1235955532344643584","1237422815655022592","746224259995860992","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@NARESHCHOWHAN15 Hi Naresh. If you believe your account was taken over by someone else, please secure it here: https://t.co/MLhGANiXsm. -AM",FALSE,0,"NARESHCHOWHAN15",2020-03-10 16:58:50,FALSE,"1235953504235032577","1237422675842093057","1179777500676644865","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@michaeleasley46 Hi there. You can request a review of your ad if you feel like it was rejected in error. For addit… https://t.co/bJuEQqDWNb",FALSE,0,"michaeleasley46",2020-03-10 16:55:33,TRUE,"1235937039687782401","1237421849631322113","3011524234","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@rerwin83 Thanks for sharing with us, Rachel. Our community is what makes Facebook what it is, and we're very glad you're a part of it. -AS",FALSE,1,"rerwin83",2020-03-10 16:55:04,FALSE,"1235930698474754048","1237421725140176896","402268571","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@LetKalleLift Hi Kalle. You can find more information about monetizing videos as well as steps to appeal a decision… https://t.co/dfnrxvFAeI",FALSE,0,"LetKalleLift",2020-03-10 16:47:16,TRUE,"1233780635036213248","1237419764915433472","889655383056240640","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@InfotecnicaLtda Hi there. To regain access to an account you can't get into, visit our Help Center to recover the… https://t.co/OTRTqKZA7t",FALSE,0,"InfotecnicaLtda",2020-03-10 16:46:19,TRUE,"1233499043298455559","1237419526741831689","964908718877040640","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@G_a_l_i_l_e_o Hi there. If you come across spam on Facebook, report it to us here: https://t.co/guaUiLZyTy. -MS",FALSE,0,"G_a_l_i_l_e_o",2020-03-09 22:22:59,FALSE,"1237056248329261058","1237141860394524672","97028282","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",1,FALSE,FALSE,NA,NA
"@Slowmyroll6 Thank you for reaching out. If you're having trouble logging into your Facebook account, here are some… https://t.co/xxVN2SqIiG",FALSE,0,"Slowmyroll6",2020-03-09 22:18:24,TRUE,"1237046175259340806","1237140706671484928","824672141790568448","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Thalapa95876238 Thank you for bringing this to our attention. If someone created a Facebook account pretending to… https://t.co/6VHsPIA15Q",FALSE,1,"Thalapa95876238",2020-03-09 22:16:55,TRUE,"1237039249255350273","1237140333902696450","1208918542189416449","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@theonlyysmith_ If you think someone has logged into your account without your permission, we recommend that you se… https://t.co/HcgjUY7AJb",FALSE,0,"theonlyysmith_",2020-03-09 22:04:13,TRUE,"1237031237010808832","1237137137306193920","1218162558261170182","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Emmy_breeze Hi there. If you think your account was disabled by mistake you can let us know here: https://t.co/phDMxg0uAE. -MS",FALSE,0,"Emmy_breeze",2020-03-09 21:59:48,FALSE,"1237066895397879809","1237136025786277888","1516172773","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@TheKingQuinto Hi there. We'd love for you to share your ideas for Facebook through our Help Center.  https://t.co/gRpkfcJ8dA. -AM",FALSE,0,"TheKingQuinto",2020-03-09 21:58:50,FALSE,"1235774343734575106","1237135783376519169","29450143","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@wahjoc Hi there. You can reach out to the Facebook Business Page regarding what you're experiencing with managing… https://t.co/4T1JqBSFGY",FALSE,0,"wahjoc",2020-03-09 21:42:39,TRUE,"1234340643910098944","1237131710325616640","951776663964213253","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Mark9812 Hi Mark. If you're having trouble logging into your Facebook account, here are some things you can try:… https://t.co/J1AbtSR6VG",FALSE,0,"Mark9812",2020-03-09 19:02:12,TRUE,"1236998182153990145","1237091333392568320","1320960379","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@medictom Thanks for sharing your thoughts with us. We encourage you to leave your feedback regarding the Facebook… https://t.co/eh5CmyXCfN",FALSE,0,"medictom",2020-03-09 18:49:19,TRUE,"1235587775644262400","1237088089131978752","45387686","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@SpiritsTraveler Please try to update your Facebook App if using a mobile device or clearing your cache if using a… https://t.co/zFfAp3PGUl",FALSE,0,"SpiritsTraveler",2020-03-09 17:45:41,TRUE,"1237032313315262466","1237072074943823872","51031411","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",1,FALSE,FALSE,NA,NA
"@Er_Nikunjnandha To delete your Page, you'll need to be an admin of that Page. Learn how to delete your Page here:… https://t.co/RbWUYjcsmY",FALSE,1,"Er_Nikunjnandha",2020-03-09 17:45:00,TRUE,"1237031997782065152","1237071907016413185","370264808","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Saddam6671 You may be able to get back into your Facebook account by using an alternate email or mobile phone numb… https://t.co/dfxYPhBeXr",FALSE,0,"GameIsMyLifeHaq",2020-03-09 17:42:20,TRUE,"1237045478568497152","1237071233268600832","1189926511911948288","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"“I wish for women to believe in themselves in a way that society has never fostered or rewarded. To believe that th… https://t.co/mlxSgXy7gh",FALSE,177,"Facebook",2020-03-08 18:49:30,TRUE,"1236725747420508160","1236725748087455744","2425151","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Facebook",35,FALSE,FALSE,NA,NA
"To celebrate #WomensHistoryMonth , we're sharing inspiration from some of the amazing women who work across our products and technologies. <U+0001F389>",FALSE,282,NA,2020-03-08 18:49:30,FALSE,NA,"1236725747420508160",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Facebook",56,FALSE,FALSE,NA,NA
"@Gurtej_Singh08 We’re happy to hear your excitement about the brand new Messenger, Gurtej. We hope you enjoy. -KY",FALSE,2,"Gurtej_Singh08",2020-03-06 22:29:49,FALSE,"1235288863679164416","1236056417561219073","1081109411878322176","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",1,FALSE,FALSE,NA,NA
"@ZaraDCotta Hi Zara. You can reach out to the Facebook Business Page for assistance with changing your Page's name:… https://t.co/BbndlbGDHc",FALSE,0,"ZaraDCotta",2020-03-06 20:58:16,TRUE,"1235691725605101568","1236033379847430144","2526711432","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@jamal_darapper Hi there. If you think your account has been wrongly disabled, you can file an appeal through our H… https://t.co/4M6gPxh3bQ",FALSE,4,"jamal_darapper",2020-03-06 19:23:28,TRUE,"1233437227629391874","1236009520708501504","1935775004","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Niklynn Hi Nicole. If a feature isn't working on Facebook, you can report the issue through our Help Center here:… https://t.co/i0pVlpmooc",FALSE,2,"Niklynn",2020-03-06 00:38:15,TRUE,"1234153621283049474","1235726351027470336","27685351","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@ganiabdul293 Hi Abdul. If you're having trouble receiving a code to verify your account and reset your password, y… https://t.co/n55hRrdWej",FALSE,0,"ganiabdul293",2020-03-06 00:18:11,TRUE,"1235655277472395264","1235721301236396032","1085639738","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@vetvinney Hi there. For more information on editing admin permissions and assigning roles in your Ads Manager, ple… https://t.co/8XtXJAUmXa",FALSE,0,"vetvinney",2020-03-06 00:17:19,TRUE,"1235295027582193667","1235721082243395584","2298256678","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@barnetlad23 Hi there. You can find alternate solutions for regaining access to your account here: https://t.co/oNUCsNFlpJ. -AS",FALSE,0,"barnetlad23",2020-03-06 00:11:29,FALSE,"1235285597713031168","1235719617084977152","1583116482","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@kronk0r Hi there. If you haven't already, please submit an appeal and we'll look into any potential issues with yo… https://t.co/qLUS0srmJg",FALSE,0,"kronk0r",2020-03-06 00:10:19,TRUE,"1235279958441893888","1235719320660926465","510622751","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@VivekOfficial94 Hi Vivek. We understand your concern. For additional support with a disabled account, please visit… https://t.co/wRC6xxwrwd",FALSE,0,"VivekOfficial94",2020-03-05 23:16:01,TRUE,"1233432864944844806","1235705657950498816","4629684742","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"How #girldads are building community and sharing their experiences on @instagram and @facebookapp -- one hairstyle… https://t.co/yQ4vgaK48I",FALSE,261,NA,2020-03-05 23:01:38,TRUE,NA,"1235702036118659072",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Facebook",35,FALSE,FALSE,NA,NA
"@MatthewGnyc Hi Matthew. Please visit the Facebook Business Page for assistance with what you're experiencing while… https://t.co/729OUCMh4r",FALSE,1,"MatthewGnyc",2020-03-04 22:17:54,TRUE,"1234881725840470017","1235328641275441152","44186872","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",2,FALSE,FALSE,NA,NA
"@alldayelong Hi Kasey. You can reach out to the Facebook Business Page regarding the charges on your ad account her… https://t.co/x9yhmJFuZ4",FALSE,0,"alldayelong",2020-03-04 22:15:59,TRUE,"1234757598148038656","1235328160939544582","228823476","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@barnetlad23 Hi there. If you're having trouble receiving a code to verify your account, you can request a new one.… https://t.co/Vn8EYbKZbg",FALSE,2,"barnetlad23",2020-03-04 01:16:46,TRUE,"1234926005804032001","1235011268613832704","1583116482","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Srk_Poet Hi Sharukh. If something isn't working on Facebook, please report it to us by filling out this form: https://t.co/rAFjFP5M8Y. -KY",FALSE,0,"Srk_Poet",2020-03-04 01:15:53,FALSE,"1234947039743471616","1235011046449938434","2915309311","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"RT @WhatsApp: Finally. Dark mode on WhatsApp. #DarkMode https://t.co/o4Ee5H7qpW",FALSE,0,NA,2020-03-03 22:13:15,FALSE,NA,"1234965086503989248",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Facebook",11021,TRUE,FALSE,NA,NA
"@Druiz1 Hello Drew. Thank you for reaching out. You can visit our Help Center to request a review of the unpublishe… https://t.co/dE9k87bGmB",FALSE,5,"Druiz1",2020-03-02 19:35:21,TRUE,"1233167865840308225","1234562958509756416","18495570","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"Messenger is about to get a lot faster. Today we’re starting to roll out a brand new @messenger for iOS. https://t.co/Fl5svWD9kv",FALSE,980,NA,2020-03-02 18:27:40,FALSE,NA,"1234545927915835392",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Facebook",232,FALSE,FALSE,NA,NA
"@prateekag1 Hi Prateek. Thank you for reaching out. Please visit our Help Center for further assistance with your a… https://t.co/gOvLy7hA9o",FALSE,1,"prateekag1",2020-03-02 18:22:10,TRUE,"1231619768748167169","1234544543782952961","825966045840052226","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@sydneyann111 We're so happy you're learning more about growing your business with Facebook. Be sure to reach out t… https://t.co/BmFATzVHPu",FALSE,5,"sydneyann111",2020-02-28 15:59:36,TRUE,"1233131856486445065","1233421502566948865","2579448180","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",1,FALSE,FALSE,NA,NA
"@asr_india We’re so happy that you love using our reactions feature. Great ideas from community members like you he… https://t.co/CRPh6dnPQQ",FALSE,1,"asr_india",2020-02-28 15:53:37,TRUE,"1233119257979846656","1233419994727190528","1352668243","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@JeremyJBravo We appreciate this, Jeremy. Helping our community raise money for one another is something we love to… https://t.co/g0BGAHdVLp",FALSE,1,"JeremyJBravo",2020-02-28 15:52:47,TRUE,"1233112086173057024","1233419784743604224","171085128","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@SouvikJ04429109 Hi there. If you think your account has been disabled by mistake, please visit our Help Center for… https://t.co/yee8J4Utbu",FALSE,9,"SouvikJ04429109",2020-02-27 19:22:56,TRUE,"1231630779760857088","1233110283708583936","1226367414830395392","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","Facebook",0,FALSE,FALSE,NA,NA
"@4ur3liad @VEkpuk ""My work is a true reflection of my experiences and a way for me to relate to my audience - I wan… https://t.co/WzfPBeZknH",FALSE,108,"Facebook",2020-02-26 16:46:41,TRUE,"1230173334484074496","1232708576319176705","2425151","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Facebook",28,FALSE,FALSE,NA,NA
"@SultanAlaodeh Hi there. We understand your frustration. You can find additional support for a disabled account her… https://t.co/otPXRC9oTG",FALSE,1,"SultanAlaodeh",2020-02-26 00:09:34,TRUE,"1232407133683056644","1232457641856622597","497489925","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",1,FALSE,FALSE,NA,NA
"@kchitiz950 Hi there. If you no longer have access to your phone and you need help logging in, here are some other… https://t.co/qpDhvppfUT",FALSE,1,"kchitiz950",2020-02-26 00:07:11,TRUE,"1232059346680451074","1232457041966354432","3377990714","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@sajidbubere Hi Sajid. You can reach out to the Facebook Business Page regarding your hacked Page here: https://t.co/WqYhs5Urtf. -KY",FALSE,1,"sajidbubere",2020-02-25 22:51:49,FALSE,"1232295009275109377","1232438077353680896","129427024","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@abdlkaderchamma Hi there. If you’d like to update your notification settings, you can do so by following these ste… https://t.co/hMvxDBwQwe",FALSE,1,"abdlkaderchamma",2020-02-25 22:51:13,TRUE,"1232299309930098688","1232437924827783170","755820039618560000","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@JStavole Hi Joe. We first recommend updating to the newest version of the app or using a different browser. If you… https://t.co/9eWccsGbhA",FALSE,0,"JStavole",2020-02-25 22:50:51,TRUE,"1232311199771090944","1232437833505239040","603615553","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@kyLe_pareDes101 Hi there. We hear your frustration, and understand your concern. You can find assistance with reco… https://t.co/evGLSSeh6d",FALSE,2,"kyLe_pareDes101",2020-02-25 22:50:35,TRUE,"1232297973129732102","1232437765872046081","746639686739722242","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@elenadazlen Hi Elena. For additional support with a disabled account, please visit our Help Center: https://t.co/FScfJZe1kP. -GD",FALSE,0,"elenadazlen",2020-02-25 22:49:25,FALSE,"1232084451519352834","1232437472535007233","3031746915","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@JCsellsATL Hi Jimmy. You can reach out to the Facebook Business Page regarding your unpublished Business Page issu… https://t.co/HGdJDrROkf",FALSE,0,"JCsellsATL",2020-02-25 22:49:11,TRUE,"1232166587962142720","1232437413957341184","2742304401","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@AsimisliveF Hi there. For assistance with a disabled account, please visit our Help Center for more information:… https://t.co/Ypl03obNh6",FALSE,1,"AsimisliveF",2020-02-25 22:48:55,TRUE,"1232241306665013251","1232437346055815170","1202742110975332352","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Indians4_CAA Hi Abhishek. Please check and see if you have the latest version of the app downloaded to your device… https://t.co/TLVELz6H7E",FALSE,0,"Indians4_CAA",2020-02-25 22:35:01,TRUE,"1232289484688871424","1232433846664122369","127441467","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@O6caOvkXDS1MFnF Hi there. We understand your frustration. You can find additional support for a disabled account h… https://t.co/Zbaq8Oe8mh",FALSE,1,"O6caOvkXDS1MFnF",2020-02-25 22:34:00,TRUE,"1232058034362441735","1232433592917086209","1230888542513106944","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@mamtmahala2222 Hi there. If you think your account has been hacked or taken over, you can visit this Page to secur… https://t.co/kRxu8VGEhW",FALSE,1,"mamtmahala2222",2020-02-25 22:30:30,TRUE,"1231901633526759424","1232432709386915840","1120772745866780674","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@WylieFelicia Hi there. If you believe your account was taken over by someone else, please secure it here: https://t.co/wNjZxrVOkP. -DT",FALSE,0,"WylieFelicia",2020-02-25 22:22:38,FALSE,"1232010988481896449","1232430729763618823","1193340840606945280","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"RT @oculus: Welcoming @SanzaruGames to @facebook <U+0001F44B><U+0001F435> // https://t.co/PIfQX7vFpO https://t.co/sqjzmUS6qw",FALSE,0,NA,2020-02-25 21:37:12,FALSE,NA,"1232419299333042176",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Facebook",84,TRUE,FALSE,NA,NA
"@molashxxiii Hi there. Please have your sister-in-law secure her Facebook account here: https://t.co/rkFYeXP0kz. Yo… https://t.co/iQB0LUra0k",FALSE,0,"molashxxiii",2020-02-24 19:20:31,TRUE,"1231415829750743041","1232022512118136832","351183557","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@nadrkanaKoza Hi there. We first recommend updating to the latest version of the app. If your notifications still a… https://t.co/q6DJ8VUOVp",FALSE,0,"nadrkanaKoza",2020-02-24 16:45:31,TRUE,"1231620062605463552","1231983507238477824","1015886891978289152","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@VinayOli Hi Vinay. If you're having trouble logging into your Facebook account, here are some steps you can try:… https://t.co/hYDANu7wHa",FALSE,1,"VinayOli",2020-02-24 16:42:09,TRUE,"1231659911492190208","1231982659712278534","877091682","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",1,FALSE,FALSE,NA,NA
"@dmcki_1102 Hi there. If your account was disabled, you can learn about the next steps to take in our Help Center:… https://t.co/Ft7b3Vgv5L",FALSE,1,"dmcki_1102",2020-02-24 16:40:19,TRUE,"1231797784904392709","1231982197214597121","745260744535597056","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@ArbiSaiyed Hi Saiyed. If you believe your account was hacked, please secure it here: https://t.co/Ybe9JwOC64. -KN",FALSE,0,"ArbiSaiyed",2020-02-24 16:38:31,FALSE,"1231923319194124290","1231981744183824389","1126851627200045056","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Siddhant5705077 Thanks for reaching out, Siddhant. You can fill out this form to request a review of your disabled… https://t.co/AjWwNvbP6z",FALSE,0,"Siddhant5705077",2020-02-24 16:38:14,TRUE,"1231872694204809217","1231981672578588674","867474038330974208","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Yosantana_ Hi Rene. You can learn how to change your notification settings for birthdays in our Help Center: https://t.co/elN9XBR5QY. -KN",FALSE,1,"Yosantana_",2020-02-24 16:24:07,FALSE,"1231966807147319298","1231978118753202177","4851978652","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@raoz_of_india Hi there. You can reach out to the Facebook Business Page regarding recovering your Facebook Page:… https://t.co/JDLkJTgv7m",FALSE,2,"raoz_of_india",2020-02-23 17:49:13,TRUE,"1231525979253665793","1231637149948182528","3062791136","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",1,FALSE,FALSE,NA,NA
"@R0gerwitt Hi there. For additional information and support regarding a disabled account, please visit our Help Cen… https://t.co/z5rmig6Jgi",FALSE,0,"R0gerwitt",2020-02-23 17:48:43,TRUE,"1231202282718552064","1231637021644513280","3201730665","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@priyankashri281 Hi there. If someone created a Facebook account that's pretending to be you or someone you know, p… https://t.co/Jac60YPA9R",FALSE,5,"priyankashri281",2020-02-23 17:48:29,TRUE,"1231321003378167808","1231636964044156928","3023914710","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@madd_russ Hi Madison. If you’d like to update your notification settings, you can do so by following these steps:… https://t.co/3tHgvVUwWd",FALSE,0,"madd_russ",2020-02-23 17:48:00,TRUE,"1230988228687257602","1231636843755642882","1193692591881117698","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@deepak_gupta639 Hi there. We understand your frustration. You can find additional support for a disabled account h… https://t.co/51YZIqRzqf",FALSE,0,"deepak_gupta639",2020-02-23 17:47:29,TRUE,"1230909505887776768","1231636713459605506","134732620","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@audrarunge Hi Audra. You can reach out to the Facebook Business Page for help here: https://t.co/c5xEoogInH. -KY",FALSE,1,"audrarunge",2020-02-21 22:13:46,FALSE,"1230976327823446016","1230978950056304644","1032033874434437120","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@dawnmidg Hi there. If you believe your account was taken over by someone else, please secure it here: https://t.co/siL75XcYGA. -DT",FALSE,0,"dawnmidg",2020-02-21 20:12:25,FALSE,"1230889672399867904","1230948409965715458","33938071","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Oside_760_1904 @fb_engineering @Mark_Zuckberg Hi Víctor. If you think your account has been hacked, please visit o… https://t.co/MCExFDdsnP",FALSE,0,"Oside_760_1904",2020-02-21 20:10:58,TRUE,"1230898576269512704","1230948044792909825","500552505","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@HelenaM31650158 We understand your frustration, Helena. You can find additional support for a hacked account here:… https://t.co/YV0ATRyDSQ",FALSE,0,"Tittysandwhich",2020-02-21 20:10:14,TRUE,"1230941199843770369","1230947862005063680","1014579222759788545","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@judygoyette63 Hi Judy. If your account was disabled, you can find additional support through our Help Center: https://t.co/B6OPBHNRwp. -CF",FALSE,0,"judygoyette63",2020-02-21 20:02:38,FALSE,"1230235101977546752","1230945945812185090","1039780140","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@JAYMORE1212 Hi Jay. You can find additional support for a hacked account here: https://t.co/EVgE0ISUWo. -CF",FALSE,0,"JAYMORE1212",2020-02-21 20:01:17,FALSE,"1230253160360546304","1230945608271355905","374003349","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@jovellacno2 We appreciate you reaching out. To learn how to recover a disabled account, please visit this Help Cen… https://t.co/C5Jt5uzKNO",FALSE,1,"jovellacno2",2020-02-21 20:00:22,TRUE,"1229949158460555264","1230945379002306562","1229166260694290432","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@LucyWhittakerUK Hi Lucy. You can find additional support for a hacked account through our Help Center: https://t.co/DLYiuR8Vpv. -CF",FALSE,0,"lleoworld",2020-02-21 19:59:02,FALSE,"1230184325334913025","1230945043302821888","630491708","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
